1950,1984,1976,logistic1,0.66
1950,1974,1974,extra2,0.64
1950,1980,1973,logistic2,0.66
1950,1985,1974,decision2,0.38
1950,1989,1989,extra2,0.84
1950,1989,1980,rf1,0.7
1950,1982,1973,decision1,0.68
1950,1997,1991,extra1,0.78
1950,1989,1973,rf2,0.76
1950,1980,1980,logistic1,0.75
1950,1982,1982,rf1,0.81
1950,1990,1974,extra2,0.74
1950,1975,1973,rf2,0.74
1950,1996,1990,extra2,0.76
1950,1976,1975,extra2,0.76
1950,1975,1975,extra1,0.57
1950,1974,1974,decision2,0.44
1950,1989,1973,rf1,0.76
1950,1998,1976,extra1,0.69
1950,1981,1981,decision2,0.54
1950,1988,1973,rf1,0.76
1950,1985,1977,decision2,0.59
1950,1980,1974,rf2,0.75
1950,1983,1973,decision1,0.74
1950,1977,1973,decision2,0.42
1950,1986,1981,logistic2,0.76
1950,1978,1973,decision2,0.4
1950,1987,1978,rf2,0.73
1950,1980,1977,rf2,0.74
1950,1993,1991,rf2,0.72
1950,1992,1991,decision1,0.57
1950,1989,1986,decision1,0.56
1950,1985,1983,logistic1,0.68
1950,1975,1975,decision1,0.63
1950,1979,1977,extra1,0.66
1950,1981,1973,logistic2,0.6
1950,1975,1973,logistic1,0.74
1950,1979,1973,extra2,0.79
1950,1984,1983,extra1,0.66
1950,1995,1977,extra2,0.66
1950,1987,1975,decision2,0.51
1950,1990,1973,rf1,0.74
1950,1978,1976,rf2,0.7
1950,1991,1975,rf1,0.71
1950,1993,1976,decision1,0.6
1950,1992,1981,rf2,0.79
1950,1984,1973,logistic1,0.66
1950,1989,1976,rf2,0.65
1950,1990,1990,rf1,0.68
1950,1982,1975,logistic1,0.69
1950,1990,1986,rf2,0.72
1950,1986,1984,decision2,0.57
1950,1981,1975,decision1,0.68
1950,1994,1983,rf1,0.64
1950,1991,1973,rf1,0.7
1950,1992,1988,rf1,0.61
1950,1988,1985,decision2,0.56
1950,1977,1976,rf1,0.69
1950,1979,1974,rf1,0.69
1950,1988,1976,logistic2,0.65
1950,1975,1975,logistic2,0.76
1950,1976,1975,decision2,0.48
1950,1994,1973,rf1,0.71
1950,1992,1985,rf1,0.58
1950,1976,1973,rf2,0.85
1950,1984,1973,extra1,0.7
1950,1995,1993,rf1,0.67
1950,1980,1974,logistic1,0.79
1950,1988,1988,logistic1,0.62
1950,1991,1984,extra2,0.67
1950,1981,1978,logistic2,0.66
1950,1978,1976,logistic1,0.72
1950,1994,1989,extra2,0.84
1950,1979,1977,decision1,0.61
1950,1974,1974,rf2,0.71
1950,1980,1977,logistic1,0.7
1950,1990,1983,rf2,0.68
1950,1987,1981,logistic1,0.72
1950,1994,1980,rf1,0.71
1950,1994,1976,rf2,0.64
1950,1996,1978,rf1,0.67
1950,1998,1973,rf1,0.78
1950,1996,1996,rf2,0.64
1950,1992,1978,rf2,0.64
1950,1998,1982,logistic2,0.75
1950,1993,1988,rf2,0.62
1950,1976,1973,logistic1,0.82
1950,1983,1976,decision2,0.44
1950,1993,1973,rf1,0.67
1950,1995,1986,rf2,0.65
1950,1982,1973,logistic2,0.6
1950,1974,1974,logistic1,0.41
1950,1996,1987,extra2,0.72
1950,1996,1973,rf1,0.73
1950,1984,1983,decision1,0.63
1950,1997,1981,rf2,0.83
1950,1988,1979,decision2,0.49
1950,1981,1975,logistic2,0.71
1950,1980,1973,extra2,0.76
1950,1983,1982,rf2,0.79
1950,1994,1992,extra2,0.76
1950,1997,1988,rf1,0.64
1950,1997,1985,rf1,0.56
1950,1996,1975,rf1,0.69
1950,1983,1973,logistic2,0.59
1950,1975,1974,rf1,0.66
1950,1997,1973,rf1,0.72
1950,1985,1973,extra1,0.7
1950,1975,1975,extra2,0.8
1950,1977,1973,rf2,0.83
1950,1982,1979,rf1,0.65
1950,1982,1982,extra1,0.67
1950,1997,1997,extra2,0.7
1950,1988,1982,decision2,0.62
1950,1979,1977,logistic2,0.71
1950,1984,1980,extra1,0.71
1950,1990,1977,decision2,0.47
1950,1989,1973,logistic1,0.6
1950,1991,1990,decision2,0.65
1950,1977,1976,extra1,0.68
1950,1978,1973,rf2,0.8
1950,1984,1973,decision1,0.62
1950,1995,1990,rf1,0.73
1950,1987,1978,logistic1,0.67
1950,1990,1983,logistic1,0.6
1950,1976,1975,rf2,0.8
1950,1981,1981,rf2,0.78
1950,1975,1975,decision2,0.47
1950,1994,1973,rf2,0.75
1950,1994,1986,decision1,0.66
1950,1996,1981,decision1,0.73
1950,1981,1973,extra2,0.74
1950,1989,1976,logistic1,0.63
1950,1993,1979,extra2,0.63
1950,1979,1974,extra1,0.66
1950,1977,1973,logistic1,0.82
1950,1983,1979,rf2,0.74
1950,1977,1976,decision1,0.61
1950,1991,1987,decision2,0.54
1950,1986,1978,extra1,0.7
1950,1983,1982,logistic1,0.76
1950,1986,1973,extra1,0.73
1950,1984,1977,rf1,0.73
1950,1980,1973,decision2,0.45
1950,1987,1985,extra1,0.56
1950,1975,1974,extra1,0.65
1950,1976,1974,rf1,0.66
1950,1997,1994,extra2,0.81
1950,1990,1974,decision2,0.48
1950,1978,1973,logistic1,0.86
1950,1985,1980,rf2,0.74
1950,1976,1975,logistic1,0.79
1950,1986,1975,extra1,0.72
1950,1988,1973,extra1,0.71
1950,1990,1986,logistic1,0.63
1950,1978,1977,rf1,0.74
1950,1987,1973,extra1,0.73
1950,1981,1978,extra2,0.75
1950,1980,1978,rf1,0.72
1950,1985,1973,decision1,0.64
1950,1985,1977,rf2,0.73
1950,1986,1981,extra2,0.83
1950,1982,1982,decision1,0.69
1950,1997,1991,decision1,0.6
1950,1980,1975,rf1,0.73
1950,1989,1989,decision2,0.66
1950,1979,1974,decision1,0.59
1950,1981,1981,logistic1,0.76
1950,1977,1976,logistic2,0.68
1950,1992,1981,logistic1,0.68
1950,1995,1974,extra2,0.7
1950,1984,1983,logistic2,0.65
1950,1982,1976,rf1,0.72
1950,1985,1974,rf2,0.72
1950,1995,1973,rf1,0.71
1950,1984,1980,decision1,0.65
1950,1992,1975,decision2,0.55
1950,1989,1980,extra1,0.7
1950,1989,1986,logistic2,0.66
1950,1985,1984,rf1,0.64
1950,1996,1984,extra2,0.63
1950,1981,1973,decision2,0.45
1950,1979,1977,extra2,0.69
1950,1981,1975,extra2,0.77
1950,1990,1980,rf2,0.69
1950,1993,1982,decision2,0.59
1950,1982,1973,extra2,0.77
1950,1984,1974,rf1,0.68
1950,1991,1981,logistic2,0.71
1950,1995,1983,rf2,0.68
1950,1989,1983,extra1,0.64
1950,1976,1974,extra1,0.7
1950,1988,1973,decision1,0.64
1950,1975,1975,rf2,0.76
1950,1998,1985,extra2,0.58
1950,1986,1978,decision1,0.64
1950,1983,1979,logistic1,0.7
1950,1981,1978,decision2,0.45
1950,1993,1991,logistic1,0.65
1950,1985,1980,logistic1,0.76
1950,1986,1973,decision1,0.66
1950,1975,1975,logistic1,0.81
1950,1983,1973,extra2,0.76
1950,1997,1978,rf2,0.75
1950,1983,1976,rf2,0.68
1950,1977,1974,rf1,0.67
1950,1987,1973,decision1,0.64
1950,1976,1974,decision1,0.65
1950,1989,1973,extra1,0.73
1950,1982,1979,extra1,0.64
1950,1978,1977,extra1,0.69
1950,1992,1973,extra1,0.63
1950,1988,1976,extra2,0.72
1950,1976,1976,rf1,0.63
1950,1986,1984,rf2,0.66
1950,1979,1974,logistic2,0.75
1950,1996,1993,rf2,0.71
1950,1987,1985,decision1,0.62
1950,1993,1985,decision2,0.59
1950,1982,1982,logistic2,0.76
1950,1992,1991,logistic2,0.64
1950,1988,1985,rf2,0.6
1950,1986,1975,decision1,0.68
1950,1979,1977,decision2,0.48
1950,1978,1974,rf1,0.7
1950,1984,1973,logistic2,0.6
1950,1994,1976,logistic1,0.58
1950,1985,1977,logistic1,0.64
1950,1976,1974,logistic2,0.81
1950,1977,1976,extra2,0.71
1950,1991,1978,extra1,0.68
1950,1998,1976,decision1,0.58
1950,1985,1974,logistic1,0.65
1950,1985,1973,logistic2,0.58
1950,1992,1978,logistic1,0.58
1950,1980,1975,extra1,0.73
1950,1980,1973,rf2,0.79
1950,1993,1988,logistic1,0.61
1950,1978,1977,decision1,0.62
1950,1980,1978,extra1,0.72
1950,1983,1983,rf1,0.67
1950,1987,1975,rf2,0.76
1950,1993,1976,logistic2,0.58
1950,1981,1975,decision2,0.54
1950,1991,1975,extra1,0.67
1950,1990,1973,extra1,0.68
1950,1983,1976,logistic1,0.66
1950,1984,1980,logistic2,0.7
1950,1984,1977,extra1,0.68
1950,1982,1973,decision2,0.4
1950,1991,1984,decision2,0.62
1950,1995,1986,logistic1,0.61
1950,1989,1980,decision1,0.65
1950,1990,1980,logistic1,0.66
1950,1982,1976,extra1,0.65
1950,1976,1976,extra1,0.63
1950,1998,1979,extra2,0.72
1950,1990,1990,extra1,0.7
1950,1977,1976,decision2,0.52
1950,1980,1975,decision1,0.65
1950,1977,1974,extra1,0.7
1950,1988,1982,rf2,0.81
1950,1987,1982,rf1,0.79
1950,1982,1979,decision1,0.55
1950,1980,1973,logistic1,0.76
1950,1976,1974,extra2,0.76
1950,1996,1996,logistic1,0.4
1950,1978,1977,logistic2,0.69
1950,1980,1978,decision1,0.61
1950,1994,1973,extra1,0.63
1950,1986,1984,logistic1,0.65
1950,1992,1973,decision1,0.67
1950,1993,1973,extra1,0.6
1950,1986,1981,decision2,0.58
1950,1998,1994,logistic1,0.72
1950,1991,1973,extra1,0.66
1950,1986,1978,logistic2,0.63
1950,1978,1974,extra1,0.69
1950,1990,1984,rf1,0.67
1950,1988,1979,rf2,0.7
1950,1989,1983,decision1,0.64
1950,1994,1973,logistic1,0.58
1950,1979,1974,extra2,0.79
1950,1995,1980,decision2,0.57
1950,1996,1973,extra1,0.74
1950,1984,1983,extra2,0.79
1950,1995,1993,extra1,0.7
1950,1976,1976,decision1,0.61
1950,1977,1974,decision1,0.62
1950,1986,1973,logistic2,0.58
1950,1983,1973,decision2,0.47
1950,1994,1980,extra1,0.7
1950,1982,1976,decision1,0.58
1950,1989,1973,decision1,0.61
1950,1997,1975,decision2,0.58
1950,1976,1974,decision2,0.37
1950,1996,1981,logistic2,0.71
1950,1992,1988,extra1,0.62
1950,1981,1973,rf2,0.79
1950,1992,1985,extra1,0.59
1950,1990,1977,rf2,0.67
1950,1980,1978,logistic2,0.71
1950,1985,1984,extra1,0.68
1950,1988,1973,logistic2,0.59
1950,1987,1973,logistic2,0.57
1950,1997,1981,logistic1,0.79
1950,1976,1976,logistic2,0.68
1950,1980,1975,logistic2,0.7
1950,1987,1975,logistic1,0.68
1950,1982,1982,extra2,0.75
1950,1978,1974,decision1,0.56
1950,1986,1975,logistic2,0.67
1950,1988,1985,logistic1,0.56
1950,1977,1974,logistic2,0.78
1950,1994,1983,extra1,0.64
1950,1994,1992,decision2,0.74
1950,1981,1978,rf2,0.75
1950,1991,1978,decision1,0.59
1950,1996,1978,extra1,0.7
1950,1998,1973,extra1,0.71
1950,1979,1977,rf2,0.71
1950,1988,1976,decision2,0.45
1950,1987,1979,rf1,0.64
1950,1984,1977,decision1,0.58
1950,1984,1974,extra1,0.64
1950,1998,1988,decision2,0.6
1950,1985,1981,rf1,0.81
1950,1979,1974,decision2,0.49
1950,1991,1990,rf2,0.74
1950,1989,1974,rf1,0.63
1950,1978,1977,extra2,0.66
1950,1995,1977,decision2,0.51
1950,1982,1979,logistic2,0.69
1950,1983,1983,extra1,0.64
1950,1990,1973,decision1,0.62
1950,1987,1985,logistic2,0.58
1950,1995,1983,logistic1,0.57
1950,1984,1973,extra2,0.75
1950,1983,1980,rf1,0.71
1950,1977,1976,rf2,0.72
1950,1994,1986,logistic2,0.56
1950,1994,1989,decision2,0.7
1950,1981,1978,logistic1,0.74
1950,1988,1982,logistic1,0.7
1950,1988,1979,logistic1,0.66
1950,1981,1973,logistic1,0.73
1950,1981,1975,rf2,0.81
1950,1982,1976,logistic2,0.68
1950,1991,1987,rf2,0.65
1950,1985,1978,rf1,0.69
1950,1996,1990,decision2,0.64
1950,1978,1974,logistic2,0.77
1950,1979,1977,logistic1,0.72
1950,1991,1973,decision1,0.6
1950,1989,1989,rf2,0.83
1950,1989,1986,extra2,0.76
1950,1977,1976,logistic1,0.8
1950,1993,1979,decision2,0.53
1950,1992,1975,rf2,0.71
1950,1985,1973,extra2,0.73
1950,1989,1977,rf1,0.7
1950,1985,1984,decision1,0.65
1950,1985,1975,rf1,0.74
1950,1978,1977,decision2,0.46
1950,1997,1988,extra1,0.72
1950,1983,1983,decision1,0.56
1950,1976,1974,rf2,0.77
1950,1993,1973,decision1,0.55
1950,1997,1978,logistic1,0.66
1950,1990,1974,rf2,0.62
1950,1998,1976,logistic2,0.65
1950,1977,1974,extra2,0.79
1950,1980,1974,rf1,0.69
1950,1991,1975,decision1,0.6
1950,1990,1990,decision1,0.69
1950,1984,1980,extra2,0.77
1950,1984,1974,decision1,0.53
1950,1982,1973,rf2,0.8
1950,1980,1975,extra2,0.77
1950,1982,1982,decision2,0.49
1950,1976,1976,extra2,0.66
1950,1983,1977,rf1,0.73
1950,1989,1980,logistic2,0.68
1950,1997,1985,extra1,0.55
1950,1996,1993,logistic1,0.69
1950,1997,1973,extra1,0.72
1950,1984,1983,decision2,0.49
1950,1996,1987,decision2,0.54
1950,1980,1978,extra2,0.76
1950,1981,1975,logistic1,0.71
1950,1997,1997,decision2,0.58
1950,1990,1987,rf1,0.62
1950,1984,1977,logistic2,0.64
1950,1991,1981,extra2,0.74
1950,1977,1974,decision2,0.41
1950,1989,1973,logistic2,0.6
1950,1993,1982,rf2,0.77
1950,1998,1991,rf2,0.83
1950,1986,1978,extra2,0.74
1950,1976,1976,decision2,0.4
1950,1994,1973,decision1,0.52
1950,1996,1975,extra1,0.69
1950,1992,1988,decision1,0.58
1950,1989,1983,logistic2,0.59
1950,1998,1982,extra2,0.77
1950,1978,1974,extra2,0.8
1950,1983,1973,rf2,0.79
1950,1979,1974,rf2,0.77
1950,1982,1973,logistic1,0.71
1950,1990,1977,logistic1,0.59
1950,1977,1977,rf1,0.7
1950,1982,1979,extra2,0.75
1950,1995,1990,extra1,0.73
1950,1992,1991,extra2,0.73
1950,1997,1991,logistic2,0.74
1950,1986,1973,extra2,0.76
1950,1994,1983,decision1,0.47
1950,1992,1985,decision1,0.6
1950,1983,1983,logistic2,0.62
1950,1992,1982,rf1,0.74
1950,1980,1975,decision2,0.45
1950,1991,1990,logistic1,0.71
1950,1987,1982,extra1,0.68
1950,1983,1980,extra1,0.72
1950,1995,1993,decision1,0.65
1950,1991,1978,logistic2,0.6
1950,1986,1985,rf1,0.6
1950,1991,1984,rf2,0.64
1950,1992,1979,rf1,0.61
1950,1998,1985,decision2,0.6
1950,1984,1974,logistic2,0.64
1950,1982,1976,extra2,0.68
1950,1986,1975,extra2,0.77
1950,1996,1973,decision1,0.58
1950,1980,1978,decision2,0.54
1950,1979,1978,rf1,0.73
1950,1987,1973,extra2,0.74
1950,1993,1976,extra2,0.66
1950,1996,1978,decision1,0.59
1950,1993,1985,rf2,0.58
1950,1979,1974,logistic1,0.83
1950,1986,1981,rf2,0.82
1950,1994,1980,decision1,0.69
1950,1978,1977,rf2,0.71
1950,1989,1989,logistic1,0.77
1950,1978,1974,decision2,0.43
1950,1980,1974,extra1,0.67
1950,1987,1979,extra1,0.66
1950,1997,1994,decision2,0.57
1950,1985,1984,logistic2,0.66
1950,1988,1973,extra2,0.75
1950,1995,1973,extra1,0.68
1950,1983,1973,logistic1,0.67
1950,1981,1979,rf1,0.67
1950,1985,1973,decision2,0.47
1950,1981,1974,rf1,0.68
1950,1994,1977,rf1,0.59
1950,1992,1973,logistic2,0.59
1950,1993,1989,rf1,0.78
1950,1998,1998,rf1,0.62
1950,1990,1974,logistic1,0.57
1950,1993,1992,rf1,0.79
1950,1990,1981,rf1,0.77
1950,1999,1979,logistic1,0.68
1950,1987,1985,extra2,0.59
1950,1978,1977,logistic1,0.77
1950,1998,1973,decision1,0.52
1950,1976,1976,rf2,0.69
1950,1977,1974,rf2,0.79
1950,1991,1987,logistic1,0.59
1950,1989,1974,extra1,0.65
1950,1977,1977,extra1,0.65
1950,1990,1973,logistic2,0.59
1950,1985,1981,extra1,0.78
1950,1999,1973,decision2,0.55
1950,1990,1984,extra1,0.68
1950,1983,1977,extra1,0.66
1950,1988,1986,rf1,0.68
1950,1992,1975,logistic1,0.62
1950,1976,1976,logistic1,0.82
1950,1981,1976,rf1,0.72
1950,1984,1980,decision2,0.5
1950,1996,1984,decision2,0.56
1950,1987,1982,decision1,0.62
1950,1990,1990,logistic2,0.72
1950,1985,1978,extra1,0.71
1950,1986,1981,logistic1,0.76
1950,1993,1973,logistic2,0.59
1950,1977,1974,logistic1,0.82
1950,1982,1976,decision2,0.58
1950,1987,1976,rf1,0.68
1950,1983,1980,decision1,0.66
1950,1995,1974,decision2,0.41
1950,1991,1973,logistic2,0.59
1950,1977,1977,decision1,0.56
1950,1985,1975,extra1,0.73
1950,1982,1982,rf2,0.79
1950,1979,1978,extra1,0.71
1950,1999,1976,rf2,0.72
1950,1986,1973,decision2,0.49
1950,1982,1979,decision2,0.51
1950,1984,1977,extra2,0.72
1950,1980,1975,rf2,0.76
1950,1982,1974,rf1,0.65
1950,1988,1976,rf2,0.67
1950,1989,1986,decision2,0.58
1950,1978,1974,rf2,0.79
1950,1987,1979,decision1,0.58
1950,1983,1983,extra2,0.75
1950,1997,1988,decision1,0.54
1950,1988,1983,rf1,0.69
1950,1977,1977,logistic2,0.7
1950,1985,1978,decision1,0.56
1950,1985,1981,decision1,0.72
1950,1979,1978,decision1,0.65
1950,1984,1983,rf2,0.75
1950,1979,1975,rf1,0.72
1950,1991,1975,logistic2,0.65
1950,1995,1980,rf2,0.67
1950,1996,1981,extra2,0.84
1950,1978,1978,rf1,0.74
1950,1999,1973,rf1,0.77
1950,1989,1977,extra1,0.64
1950,1997,1985,decision1,0.63
1950,1989,1980,extra2,0.68
1950,1997,1975,rf2,0.74
1950,1989,1973,extra2,0.75
1950,1991,1984,logistic1,0.67
1950,1984,1974,extra2,0.78
1950,1986,1975,decision2,0.53
1950,1981,1979,extra1,0.67
1950,1997,1973,decision1,0.53
1950,1988,1980,rf1,0.71
1950,1993,1982,logistic1,0.6
1950,1980,1978,rf2,0.77
1950,1986,1978,decision2,0.58
1950,1981,1974,extra1,0.72
1950,1980,1975,logistic1,0.77
1950,1978,1974,logistic1,0.8
1950,1982,1982,logistic1,0.73
1950,1987,1982,logistic2,0.71
1950,1989,1974,decision1,0.52
1950,1995,1990,decision1,0.6
1950,1993,1985,logistic1,0.56
1950,1983,1980,logistic2,0.71
1950,1987,1973,decision2,0.52
1950,1992,1988,logistic2,0.6
1950,1983,1977,decision1,0.64
1950,1995,1987,rf1,0.6
1950,1996,1975,decision1,0.57
1950,1994,1974,rf1,0.6
1950,1994,1986,extra2,0.69
1950,1995,1977,rf2,0.65
1950,1985,1975,decision1,0.65
1950,1977,1975,rf1,0.73
1950,1992,1985,logistic2,0.58
1950,1986,1985,extra1,0.53
1950,1981,1976,extra1,0.65
1950,1989,1983,extra2,0.77
1950,1979,1978,logistic2,0.71
1950,1985,1984,extra2,0.63
1950,1980,1978,logistic1,0.77
1950,1983,1974,rf1,0.65
1950,1981,1974,decision1,0.67
1950,1998,1991,logistic1,0.8
1950,1996,1978,logistic2,0.64
1950,1985,1973,rf2,0.79
1950,1995,1973,decision1,0.53
1950,1984,1983,logistic1,0.68
1950,1977,1977,extra2,0.62
1950,1981,1979,decision1,0.55
1950,1992,1991,decision2,0.57
1950,1994,1973,logistic2,0.59
1950,1982,1974,extra1,0.62
1950,1994,1980,logistic2,0.68
1950,1990,1984,decision1,0.7
1950,1990,1987,extra1,0.63
1950,1979,1975,extra1,0.69
1950,1981,1976,decision1,0.6
1950,1982,1976,rf2,0.69
1950,1988,1976,logistic1,0.63
1950,1985,1978,logistic2,0.65
1950,1978,1978,extra1,0.7
1950,1984,1980,rf2,0.72
1950,1984,1977,decision2,0.59
1950,1998,1976,extra2,0.68
1950,1985,1981,logistic2,0.77
